# pid_debug_capture v1
# port: /dev/tty.usbserial-210
# alias: X
# duration_s: 8.0
# set_pid: 2000 25 350000
# move_rotations: 2.0
# move_time_s: 2.0
# move_delay_s: 1.0
# capture_started: 2026-07-07 21:21:59
# move_sent_at_s: 1.007457
# n_samples: 1918
# timeouts: 0
t_s,error,p_term,i_term,d_term,output
1.990349,44,88000,14271025,-2865494,5612
1.994609,5,10000,14012000,-820275,6446
1.998778,53,106000,13538250,535913,6924
2.002896,-46,-92000,14064775,-1126511,6273
2.006978,249,498000,13169225,4188871,8719
2.011190,-582,-1164000,13127525,-3412344,4175
2.015429,-273,-546000,12529575,-1388999,5173
2.019663,521,1042000,12687025,2504573,7927
2.023854,-136,-272000,13638925,-2329581,5389
2.028087,448,896000,13911500,853086,7647
2.032199,11,22000,13516600,3149856,8149
2.036345,-74,-148000,13169525,1695235,7186
2.040511,293,586000,13912825,-481228,6845
2.044703,-547,-1094000,13488725,-1487432,5326
2.048876,-176,-352000,13606900,-2351455,5324
2.053101,0,0,12592575,1104637,6688
2.057287,297,594000,12191300,2723313,7573
2.061549,166,332000,13642575,-2209274,5745
2.065728,415,830000,13383425,4440422,9108
2.069860,-406,-812000,13874775,-2865494,4979
2.074002,-259,-518000,13634825,-2362392,5251
2.078212,354,708000,14046650,885897,7637
2.082379,-349,-698000,14621200,-2810809,5426
2.086525,41,82000,13820250,153118,6863
2.090606,-520,-1040000,12620375,689031,5991
2.094861,-334,-668000,11945900,174992,5592
2.099015,546,1092000,12957000,481228,7095
2.103154,-313,-626000,13567350,-2515510,5091
2.107320,254,508000,14617875,-1892101,6462
2.111659,195,390000,14381625,1443684,7918
2.115930,265,530000,14396125,1793668,8164
2.120103,-171,-342000,14804175,-2012408,6079
2.124233,-106,-212000,13292800,3357659,8027
2.128551,-511,-1022000,13017975,-2624880,4576
2.132809,-212,-424000,12361200,-1487432,5102
2.137028,600,1200000,12706475,2788935,8152
2.141218,-26,-52000,13915650,-1804605,5888
2.145398,515,1030000,14334825,1028078,8004
2.149560,-208,-416000,14101650,820275,7083
2.153791,-233,-466000,13601050,940582,6873
2.158012,203,406000,13860325,-109370,6913
2.162324,-433,-866000,13202475,-262488,5896
2.166477,76,152000,13812100,-1476495,6097
2.170725,153,306000,13439950,765590,7086
2.174967,128,256000,13150625,1214007,7139
2.179279,-20,-40000,13941250,-1673361,5971
2.183543,365,730000,13338350,3981068,8813
2.187692,-335,-670000,13727825,-1946786,5425
2.191900,-138,-276000,13873600,-1695235,5812
2.196150,551,1102000,14597375,2099904,8691
2.200409,-319,-638000,15113950,-2176463,6006
2.204534,17,34000,14573125,-21874,7122
2.208660,-195,-390000,13083400,3620147,7966
2.212869,-193,-386000,12231100,1465558,6499
2.217134,450,900000,13147450,240614,6977
2.221339,-140,-280000,13416350,317173,6569
2.225491,-69,-138000,14467950,-3215478,5427
2.229627,154,308000,14298350,218740,7239
2.233785,214,428000,14387575,404669,7432
2.237925,-148,-296000,15012875,-2187400,6118
2.242149,-193,-386000,13448625,2351455,7526
2.246338,-693,-1386000,12482600,-1738983,4569
2.250470,-244,-488000,11906225,-1618676,4785
2.254522,686,1372000,12632375,2143652,7885
2.258678,79,158000,14297075,-2493636,5841
2.262943,318,636000,14326025,601535,7599
2.267173,-149,-298000,13667675,2307707,7655
2.271402,-42,-84000,13476150,1082763,7068
2.275467,417,834000,14472475,164055,7554
2.279793,-705,-1410000,13985800,-2526447,4907
2.284075,-178,-356000,13595400,-896834,6027
2.288205,66,132000,12692175,1093700,6796
2.292372,254,508000,12539275,1607739,7156
2.296591,177,354000,13925175,-1859290,6064
2.300751,238,476000,13519400,3270163,8430
2.304837,-204,-408000,14107050,-1706172,5856
2.308962,-77,-154000,14099975,-1465558,6094
2.313239,355,710000,14452375,1388999,8082
2.317451,-359,-718000,14904400,-2624880,5645
2.321621,40,80000,13858175,995267,7292
2.325899,-468,-936000,12620050,951519,6170
2.330115,-107,-214000,12242150,896834,6311
2.334265,655,1310000,13720925,382795,7526
2.338452,-321,-642000,14361475,-2373329,5540
2.342698,-62,-124000,15029950,-2624880,5997
2.346871,-32,-64000,13888000,1749920,7604
2.351009,230,460000,13191700,2821746,8044
2.355088,260,520000,14296800,-929645,6781
2.359294,202,404000,14063000,3368596,8709
2.363406,-536,-1072000,14304125,-3259226,4870
2.367527,-349,-698000,13214975,-1082763,5583
